"","id","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","sizeCat"
"155","75","LLN_22",5,"LLN","LLN_22_0_0","Gir Dahul",0,0,0,0,0,3.75,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,724903.3954,4100430.5682,3.75,0,3.75,3.75,0,0,0,0,NA,"",NA,3.75,"EBA2,MBA",NA,2
"156","76","LLN_220",45,"LLN","LLN_220_0_0","Abra",0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726591.9388,4067088.1463,0.6,0.6,0.6,0,0,0,0,0,NA,"",NA,0.6,"EBA1,EBA2",NA,1
"157","78","LLN_223",47,"LLN","LLN_223_0_0","Sultan et-Tellul",0,7.8,0,0,0,0,0,7.8,0,0,0,0,7.8,0,7.8,0,0,7.8,0,0,0,0,0,0,0,0,730368.3696,4063486.1668,7.8,7.8,7.8,7.8,7.8,7.8,0,1.6658734782e-05,729,"",NA,7.8,"EBA1,EBA2,MBA,LBA,IA1",NA,3
"158","86","LLN_238",104,"LLN","LLN_238_0_0","Dabagh",0,0,0,0,0,9.45,0,9.45,0,0,0,0,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,712748.6811,4055071.375,9.45,0,9.45,9.45,0,0,0,0,NA,"",NA,9.45,"EBA2,MBA",NA,3
"159","89","LLN_241",81,"LLN","LLN_241_0_0","Dumdum",0,0,0,0,0,27.52537772,0,27.52537772,0,0,0,0,27.52537772,0,27.52537772,0,0,27.52537772,0,0,0,0,0,0,0,0,706722.1879,4053281.154,27.52537772,0,27.52537772,27.52537772,27.52537772,27.52537772,0,7.493829015e-06,599,"",NA,27.52537772,"EBA2,MBA,LBA,IA1",NA,5
"160","9","LLN_108",118,"LLN","LLN_108_0_0","Jalak",0,0,0,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,722478.0948,4084177.9132,1.5,0,1.5,1.5,0,0,0,0,NA,"",NA,1.5,"EBA2,MBA",NA,2
"161","90","LLN_245",42,"LLN","LLN_245_0_0","Gibsi",0,0,0,0,0,0,0,0.405,0,0,0,0,0.405,0,0,0,0,0.405,0,0,0,0,0,0,0,0,712801.8133,4065980.0827,0.405,0,0.405,0.405,0.405,0.405,0,2.64933934e-06,403,"",NA,0.405,"EBA2,MBA,LBA,IA1",NA,1
"162","93","LLN_25",134,"LLN","LLN_25_0_0","Barham Qadim",0,0,0,0,0,5.45,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,724253.1637,4095957.3252,5.45,0,5.45,5.45,0,0,0,0,NA,"",NA,5.45,"EBA2,MBA",NA,3
"163","94","LLN_251",82,"LLN","LLN_251_0_0","Hamis",0,0,0,0,0,0,0,9.9,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,714217.9214,4070535.8954,9.9,0,9.9,9.9,0,0,0,1.8055508526e-05,251,"",NA,9.9,"EBA2,MBA",NA,3
"164","97","LLN_257",31,"LLN","LLN_257_0_0","Lazzaga",0,0,16.2,0,0,16.2,0,16.2,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,732114.2452,4084469.6918,16.2,0,16.2,16.2,0,0,0,0,NA,"",NA,16.2,"EBA2,MBA",NA,4
"165","99","LLN_264",38,"LLN","LLN_264_0_0","Abu Qadeir",6.25,0,6.25,0,0,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,737673.8578,4081954.8873,6.25,6.25,6.25,6.25,0,0,0,1.8560335792e-05,271,"",NA,6.25,"EBA1,EBA2,MBA",NA,3
