Site_ID,FID_1,Dataset_1,Major_ID_1,Tuna_area_1,Site_Name,EJZ1,EJZ1_2,EJZ2,NINV,EJZ3a,EJZ3,EJZ3b,AKK,EJZ4,EJZ4C,LTM,EBA_FCP,KHA,MBA_LBA_T,NUZI,LBA,SM,MASS,EIA_FCP,LASS,MIA_FCP,EIA_MIA_FC,IA,IA_FCP,LIA,PASS,POINT_X,POINT_Y
TBS_16,946,TBS,TBS_16_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5401,0.5401,0,0,0,0,0,0,643713.150633333,4059961.39176667
TBS_18,947,TBS,TBS_18_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.77,0,0,0,0,0,0,644743.6228,4059081.6178
TBS_21,948,TBS,TBS_21_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,648640.3705,4060896.219
TBS_22,949,TBS,TBS_22_0_0,14.2230203156,#N/A,0,0,0,0.9901,0,0,0,0,0,0,0.7901,0.7901,0,0,0,2.2181,0,0,0,0,0,2.2181,0,0,0,0,651543.4758,4062195.51755
TBS_23,950,TBS,TBS_23_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,635298.9105,4064487.746
TBS_24,951,TBS,TBS_24_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4401,0,0,0,0,0,0,643083.7798,4068408.2284
TBS_25,952,TBS,TBS_25_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,646112.2998,4068643.1122
TBS_27,953,TBS,TBS_27_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,644254.1142,4068610.4477
TBS_29,954,TBS,TBS_29_0_0,1.76256311804,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8201,0,0,0,0,643525.8946,4069972.4641
TBS_3,941,TBS,TBS_3_0_0,0,Manefa-Khirbet 'Uqla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,641023.5609,4062120.0387
TBS_30,955,TBS,TBS_30_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,643894.9161,4069912.2744
TBS_31,956,TBS,TBS_31_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1301,0,0,0,0,643320.6983,4073107.229
TBS_32,940,TBS,TBS_32_0_0,2.77820706079,#N/A,0,0,0,1.7701,0,0,0,0,0,0,1.7701,0,0,0,0,0,0,0,0,0,0,3.5401,0,0,0,0,645443.3789,4071816.54553333
TBS_35,957,TBS,TBS_35_0_0,0.878027457157,#N/A,0,0,0,1.5701,0,0,0,0,0,0,1.5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646870.389,4073962.4469
TBS_37,958,TBS,TBS_37_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.3301,0,0,1.1301,0,0,0,0,0,0,0,1.1301,0,0,0,0,647928.8281,4076458.72126667
TBS_39,959,TBS,TBS_39_0_0,7.22133954586,#N/A,0,0,0,0,0,0,0,0,0,0,4.9101,0,0,0,0,4.9101,0,0,0,0,0,4.9101,0,0,0,0,642041.7107,4079104.71145
TBS_4,975,TBS,TBS_4_0_0,16.7228074741,#N/A,0,0,0,0,0,0,0,0,0,0,4.7801,4.0801,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,642686.35135,4063957.68025
TBS_40,960,TBS,TBS_40_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.015099,0,0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,642493.981675,4077027.888175
TBS_41,976,TBS,TBS_41_0_0,12.4194157784,#N/A,0,0,0,0,0,0,0,0,0,0,2.714099,0,0,0,0,2.300099,0,0,0,0,0,0.9061,0.589099,0.9351,0,0,642922.374633333,4074513.54753333
TBS_42,977,TBS,TBS_42_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.878098,0,0,0,0,0,2.878098,0,0,2.878098,0,641878.943825,4072580.7102
TBS_43,978,TBS,TBS_43_0_0,0,#N/A,0,0,0,0.0006,0,0,0,0,0,0,0.0006,0,0,0,0,0.0006,27.792096,0,0,27.792096,0,0.0005,0,0,0.0005,0,639339.020488889,4071052.05813889
TBS_45,961,TBS,TBS_45_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,638724.368,4072431.733
TBS_47,962,TBS,TBS_47_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,2.3261,0,0,2.3261,0,0,0,0,0,2.3261,0,0,0,0,635581.115833333,4075216.44266667
TBS_49,963,TBS,TBS_49_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151099,0,0,0,0,633688.3787,4068534.082
TBS_50,985,TBS,TBS_50_0_0,7.91934111229,#N/A,0,0,0,0,0,0,0,0,0,0,0,0.8131,1.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,634444.428533333,4072326.64846667
TBS_52,979,TBS,TBS_52_0_0,8.52138369648,#N/A,0,0,0,0,0,0,0,0,0,0,0.5131,0,0,0,0,0.5131,0,0.306099,0,0,0,0.5131,0,0,0,0,634248.187466667,4075969.6153
TBS_53,964,TBS,TBS_53_0_0,7.60713687995,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5401,0,0,0,0,635178.242,4077037.1349
TBS_54,965,TBS,TBS_54_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7901,0,0,0,0,0,0.7901,0,0,0,0,637182.6733,4078639.4838
TBS_55,986,TBS,TBS_55_0_0,24.4732719686,#N/A,0,0,0,1.4001,0,0,0,0,0,0,0.8401,0,0,0,0,0.8401,0,0,0,0.0005,0,1.4001,0,0,1.4001,0,651514.996927273,4071525.60441818
TBS_56,966,TBS,TBS_56_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,650985.4708,4073889.506
TBS_59,984,TBS,TBS_59_0_0,0,#N/A,0,0,0,8.1161,0,0,0,0,0,0,7.8001,0,4.0001,0,0,8.6061,0,7.8001,0,0.4901,0,8.1161,0,0,0.3161,0,643613.97635,4061017.46168333
TBS_6,942,TBS,TBS_6_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2001,0,0.2001,0,0,0,1.1401,0,0,0,0,643258.530333333,4063591.69653333
TBS_60,967,TBS,TBS_60_0_0,6.69458491965,Tell 'Aloni,0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644406.3571,4058443.9979
TBS_61,968,TBS,TBS_61_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642580.1228,4063465.1318
TBS_62,969,TBS,TBS_62_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9501,0,642040.0165,4065666.8538
TBS_63,936,TBS,TBS_63_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.379099,0,0,0,0,1.0921,0,0,0,0,0,0.895099,0,0,0,0,633117.4149,4069906.2077
TBS_64,970,TBS,TBS_64_0_0,0,Khirbet Madyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202,0,0,0,0,0,631945.5531,4069144.501
TBS_65,937,TBS,TBS_65_0_0,0.52759751198,Tell Khazna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514999,0,0,0,0,0,0,0,0,0,0,630617.2288,4070212.8822
TBS_66,980,TBS,TBS_66_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.321098,0,0,0,0,0,0,630275.412733333,4070054.25563333
TBS_67,938,TBS,TBS_67_0_0,0,Tell 'Asi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463999,0,0,0,0.463999,0,0,0,0,630104.6494,4069767.9257
TBS_69,971,TBS,TBS_69_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843098,0,0,0,0,639242.066633333,4062165.8463
TBS_70,972,TBS,TBS_70_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424099,0,0,0,0,639290.511166667,4061362.6177
TBS_75,973,TBS,TBS_75_0_0,0,Serha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259999,0,0.259999,0,0,0,0,646737.4395,4063181.9053
TBS_76,981,TBS,TBS_76_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3821,0,0,0,0,0,1.3821,0,0,0,0,648703.4004,4062081.89736667
TBS_77,974,TBS,TBS_77_0_0,0,Jabriyah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.715999,0,0,0,0,0,1.715999,0,0,0,0,652647.0465,4063661.544
TBS_83,982,TBS,TBS_83_0_0,0,Beydar III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,644875.2788,4067548.6713
TBS_9,943,TBS,TBS_9_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4401,0,0,0,1.7701,0,0,0,0,645042.700933333,4066068.64263333
THS_1,1079,THS,THS_1_0_0,145.270832833,#N/A,0,0,0,101.4001,0,0,0,0,0,0,101.4001,0,0,0,0,0,0,0,0,0,0,0,0,3.1001,0,0,763870.77062,4078236.2007
THS_10,1088,THS,THS_10_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,0,0,0,0,0,5.5001,0,0,0,764448.9943,4083721.17003333
THS_11,1089,THS,THS_11_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,765275.8351,4080126.9846
THS_12,1090,THS,THS_12_0_0,0,al-Asila,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,764824.6082,4080637.0464
THS_13,1091,THS,THS_13_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0,765293.4052,4081664.8443
THS_14,1092,THS,THS_14_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.327322874,0,0,0,0,0,0,0,0,0,0,765186.6566,4081807.1889
THS_15,1093,THS,THS_15_0_0,0,al-'Abuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766000.8759,4082934.4285
THS_16,1094,THS,THS_16_0_0,11.5199295938,#N/A,0,0,0,0.0002,0,0,0,0,0,0,0.0002,0,0.0002,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,766072.948333333,4078644.0552
THS_17,1095,THS,THS_17_0_0,0,al-Masiha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766830.0495,4081004.2304
THS_18,1096,THS,THS_18_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,3.0002,0,0,2.0001,0,0,0,0,0,0,3.0001,0,0,0,767922.28642,4081834.70342
THS_2,1080,THS,THS_2_0_0,145.270832833,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763749.5832,4078812.8269
THS_20,1097,THS,THS_20_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,1.2001,0,0,0,0,0,0,1.9001,0,0,0,767881.824457143,4079235.75494286
THS_21,1098,THS,THS_21_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768195.5863,4080486.2352
THS_22,1099,THS,THS_22_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0.78539815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768113.7537,4078287.6731
THS_23,1100,THS,THS_23_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4001,0,0,0,0,0,0,4.6001,0,0,0,768019.18268,4077293.55466
THS_24,1101,THS,THS_24_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,10.3701,0,0,16.0301,0,0,0,0,0,0,1.7401,0,0,0,767140.641436364,4075970.51805909
THS_25,1102,THS,THS_25_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0.0002,763969.537119048,4076297.42621429
THS_29,1103,THS,THS_29_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765432.7655,4074506.9229
THS_3,1081,THS,THS_3_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4802,0,0,762841.220266667,4080416.60136667
THS_30,1104,THS,THS_30_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765785.5565,4074816.8706
THS_31,1105,THS,THS_31_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,4.810563668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766063.72355,4075116.8495
THS_32,1106,THS,THS_32_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,2.269900654,0,2.270200654,0,0,0,0,0,0,0,0,0,2.270200654,0,0,0,768039.88402,4073212.24604
THS_33,1107,THS,THS_33_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768068.3645,4073022.1312
THS_34,1108,THS,THS_34_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1417926,0,0,0,0,3.1417926,763772.743066667,4074513.51186667
THS_35,1109,THS,THS_35_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,1.17,0,0,0,763916.0474,4074403.5824
THS_36,1110,THS,THS_36_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764047.6286,4074142.7534
THS_37,1111,THS,THS_37_0_0,11.1750085086,#N/A,0,0,0,0,0,0,0,0,0,0,20.0001,0,20.0001,0,0,20.0002,0,0,0,0,0,0,0,0,0,0,764720.743733333,4072331.66753333
THS_39,1112,THS,THS_39_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762552.3006,4073622.6394
THS_4,1082,THS,THS_4_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,763707.8629,4081056.5317
THS_40,1113,THS,THS_40_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0,0,0,761554.80648,4072612.05405
THS_41,1114,THS,THS_41_0_0,0,#N/A,0,0,0,0.9001,0,0,0,0,0,0,1.6001,0,2.4001,0,0,0.8001,0,0,0,0,0,0,3.2001,0,0,0,760477.694590909,4071303.05560909
THS_42,1115,THS,THS_42_0_0,0,Nasiriya Sharqiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0,761046.1746,4074484.5403
THS_43,1116,THS,THS_43_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,0,0,759911.9816375,4074257.063225
THS_44,1117,THS,THS_44_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758848.666566667,4072957.79233333
THS_45,1118,THS,THS_45_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,3.1001,0,0,0,0,3.1001,0,0,0,0,0,0,3.1001,0,0,0,761666.6252,4076352.40622
THS_46,1119,THS,THS_46_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759871.4808,4075670.8437
THS_47,1120,THS,THS_47_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,761791.5158,4077333.94885
THS_48,1121,THS,THS_48_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,0,0,6.7001,0,0,0,759266.6274,4077119.35946
THS_49,1122,THS,THS_49_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758329.6517,4076515.8968
THS_5,1083,THS,THS_5_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763516.10185,4081811.47835
THS_50,1123,THS,THS_50_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757525.884333333,4076598.21893333
THS_51,1124,THS,THS_51_0_0,0,#N/A,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762503.4873,4078473.126
THS_52,1125,THS,THS_52_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759314.1922,4078247.9789
THS_53,1126,THS,THS_53_0_0,18.689454347,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,759110.8946,4078698.2436
THS_54,1127,THS,THS_54_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,17.8001,0,17.8001,0,0,17.8002,0,0,0,0,0,0,17.8002,0,0,0,759308.0576,4079079.7561
THS_55,1128,THS,THS_55_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,760852.9796,4079902.0955
THS_56,1129,THS,THS_56_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760657.923,4081138.64505
THS_57,1130,THS,THS_57_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,761475.7586,4081720.2941
THS_58,1131,THS,THS_58_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,761632.0819,4081801.6774
THS_59,1132,THS,THS_59_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,761738.5387,4081954.5344
THS_6,1084,THS,THS_6_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763755.2402,4081879.3918
THS_7,1085,THS,THS_7_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763797.1963,4082082.2507
THS_8,1086,THS,THS_8_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763840.5482,4082464.3681
THS_9,1087,THS,THS_9_0_0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763271.7568,4083483.8382
