L1,OBJECTID_1,hw_type,Corrected,Shape_Leng,angle,angle_abs,startX,midX,endX,startY,midY,endY
652,653,"1","1",995.734498913,-0.0049377848832404,179.995062215117,678814.748,678340.766018079,677864.0797,4067928.4805,4067778.89313559,4067636.4298
653,654,"0","1",1065.80054971,-0.00194009252309766,179.998059907477,680605.0369,680078.776459548,679547.0265,4067869.9047,4067787.1299788,4067755.2124
654,655,"1","1",1307.24070493,-0.00462735971161386,179.995372640288,679123.0782,678480.284188753,677858.387,4067693.873,4067619.43958461,4067420.2251
655,656,"1","1",883.319834265,0.00421696172735999,0.00421696172735999,680172.8257,679755.864691271,679327.8933,4069209.4042,4069354.89730303,4069458.8552
656,657,"1","1",1048.57673398,0.003901744275294,0.003901744275294,680258.7457,679747.964771688,679238.8081,4069041.3899,4069158.98503947,4069272.1759
657,658,"1","1",1114.65282115,-0.00379351234022341,179.99620648766,677034.6074,677574.31813294,678123.3688,4069723.2039,4069591.27583367,4069498.5913
658,659,"0","0",1131.25697573,-0.00610853803366917,179.993891461966,676737.2916,676184.989846168,675678.9633,4067396.9765,4067280.16017631,4067035.5229
659,660,"0","1",650.517802452,0.00791560451923417,0.00791560451923417,674228.7924,674461.991804292,674679.058,4066334.0678,4066560.53279096,4066802.7633
660,661,"0","1",687.654161481,0.00112199989993918,0.00112199989993918,674387.9123,674729.77592932,675072.3142,4066482.1564,4066518.84863894,4066548.5837
661,662,"0","1",2390.99770718,-0.0337218432287861,179.966278156771,674010.5112,674710.732279178,675289.768,4068569.7342,4067614.17580423,4066573.0169
662,663,"1","1",2292.39184243,-0.000613016624114394,179.999386983376,671015.4458,672159.326350314,673304.6657,4066459.0045,4066401.80134476,4066422.6765
663,664,"1","1",1744.28590517,-0.00358611750780769,179.996413882492,671206.8888,672071.210063979,672933.5279,4066455.3429,4066338.89094386,4066242.8491
664,665,"0","1",1243.88334179,0.019996019972877,0.019996019972877,670742.1999,670884.969047664,671090.5547,4066965.4869,4067566.68352247,4068151.1704
665,666,"0","1",1827.50801567,0.0300670679671997,0.0300670679671997,670513.607,670264.371001844,670145.8888,4066833.5645,4067711.25758425,4068616.785
666,667,"0","1",1359.89163607,-0.0227110000264088,179.977288999974,672611.5754,672522.903188116,672412.7886,4067312.6861,4066638.56844249,4065967.6217
667,668,"0","1",1015.72629872,0.00943077446686398,0.00943077446686398,682556.8561,682982.856150336,683398.8773,4084807.0749,4085075.87829538,4085367.1709
668,669,"1","1",1179.18342049,0.00871282008529024,0.00871282008529024,683719.9445,684243.888742,684774.9134,4085606.3793,4085875.29217178,4086123.774
669,670,"0","1",729.387339725,0.0107739400419185,0.0107739400419185,686573.1421,686393.032802511,686227.5946,4085758.45,4086073.73463817,4086397.7555
670,671,"0","1",899.797406411,0.00784307256679494,0.00784307256679494,686559.5034,686197.562525271,685798.7324,4085775.6337,4086037.39377762,4086241.0074
671,672,"1","1",938.251148277,-0.0133210740181204,179.986678925982,684099.2641,684367.407780101,684601.769,4086338.8873,4085954.07074577,4085548.062
672,673,"1","1",1130.84186479,-0.0159911642812998,179.984008835719,685122.5962,685400.459244688,685718.9228,4084772.6462,4084289.64396877,4083824.0738
673,674,"0","1",896.662188489,0.00120604890049088,0.00120604890049088,683036.5346,683478.82672131,683925.9552,4087412.3616,4087480.98217157,4087484.0236
674,675,"0","1",870.06927815,0.00048412772773887,0.00048412772773887,683053.9439,683488.1864967,683923.0869,4087342.8048,4087361.52612764,4087371.57
675,676,"0","1",795.608038727,0.00796424067157012,0.00796424067157012,682181.8018,681865.323505445,681545.8929,4087453.9273,4087693.63505725,4087927.3335
676,677,"1","1",868.817506862,0.011589033328921,0.011589033328921,681600.7727,681853.490495999,682130.8166,4070538.3202,4070889.56153995,4071223.9284
677,678,"1","1",1349.01748879,0.00686710145353661,0.00686710145353661,688560.5676,687938.746064683,687285.5187,4079375.858,4079615.06018545,4079782.3079
678,679,"0","1",887.272688599,-0.00803035856100984,179.991969641439,686278.1059,686661.208447221,687023.6786,4080699.3081,4080479.40670907,4080223.6256
679,680,"1","1",2294.34514393,-0.0275549366832103,179.972445063317,689567.8099,690394.978711002,691175.5849,4080512.1739,4079718.56793721,4078882.1699
680,681,"1","1",2699.27890937,0.0385633572045085,0.0385633572045085,692451.793,691751.688282577,691011.0325,4077147.5308,4078299.37905058,4079427.1605
681,818,"1","1",1462.07436437,-0.00364896670498887,179.996351033295,681161.6011,680442.381097959,679719.0132,4060120.4106,4059989.50330973,4059905.2303
682,682,"1","1",2102.94860485,0.0293519928739441,0.0293519928739441,690887.3865,690272.148571738,689704.678,4079659.9775,4080512.32761742,4081396.8981
683,683,"0","1",928.095610795,0.00253055988628252,0.00253055988628252,685711.3066,685254.565840613,684797.7921,4080769.3446,4080837.8398061,4080919.2994
684,684,"1","1",445.538221415,0.00122991906092316,0.00122991906092316,684301.9936,684082.238909565,683862.5565,4081020.9406,4081056.90101026,4081093.8566
685,685,"1","1",2023.5464213,0.00883740156186119,0.00883740156186119,682820.0779,683785.153818104,684768.1421,4079715.2372,4080007.61789575,4080239.2611
686,686,"1","1",1042.38973777,0.0117397445576636,0.0117397445576636,684822.2936,684425.235190587,684049.5772,4079301.4037,4079636.84121313,4079997.0655
687,687,"0","1",2278.82717225,0.0347013822825929,0.0347013822825929,682992.5021,683449.937628203,683956.4978,4080213.4539,4081254.23212639,4082272.2394
688,688,"1","1",899.844406162,0.00748780955139029,0.00748780955139029,683620.562,684009.720952109,684401.8087,4080379.3268,4080604.89609306,4080823.2968
689,689,"0","1",491.528723244,0.00440582908275472,0.00440582908275472,683493.2506,683702.258336985,683909.5706,4080498.962,4080628.25193512,4080760.199
690,690,"0","1",1914.6332876,-0.000529751377234937,179.999470248623,682097.2161,683053.237888686,684006.451,4078518.4208,4078554.03084706,4078487.0181
691,691,"0","1",955.982069419,0.00663866745242018,0.00663866745242018,685195.3885,684756.937732953,684324.1524,4078377.9132,4078568.27168849,4078771.1153
692,692,"0","1",2773.57185829,0.0109972859009245,0.0109972859009245,684608.4701,683279.223376884,681924.1596,4078512.5308,4078898.14592708,4079164.0779
693,693,"0","1",1397.04365365,-0.0204026230184863,179.979597376982,682713.7713,683101.333364188,683398.0435,4079350.8133,4078772.32227583,4078141.7253
694,694,"1","1",856.509232142,-0.00332176873252371,179.996678231267,680258.7457,679845.59426646,679426.112,4069041.3899,4068931.13823697,4068844.9339
695,695,"2","1",1780.25542944,0.0284662553981744,0.0284662553981744,677814.7963,677513.753537119,677253.8785,4073758.2563,4074595.49198538,4075446.3013
696,696,"2","1",999.707914258,0.0159645263455359,0.0159645263455359,677161.2741,676987.193244495,676843.7735,4075697.656,4076166.0293224,4076644.8662
697,697,"2","1",2132.29522073,-0.0342158691109599,179.965784130889,681442.241,681066.898977319,680801.9481,4081709.0013,4080711.9466003,4079679.6431
698,698,"2","1",348.073802975,-0.00221135666046977,179.99778864334,692485.9714,692649.530149136,692808.7637,4051718.4205,4051658.9446338,4051588.7744
699,699,"0","1",996.737649077,0.00936801928142134,0.00936801928142134,654938.7334,655342.487948007,655758.937,4089377.9744,4089668.55418471,4089939.6066
700,700,"0","1",480.51815241,-0.00789438177513661,179.992105618225,692281.035,692223.8849,692166.7348,4080147.887,4079914.524,4079681.161
701,701,"1","1",1323.03187001,-0.00434775996762936,179.995652240032,688690.1028,689348.501121952,689979.1554,4078065.0828,4078007.54202602,4077807.9073
702,702,"0","1",999.403673803,-0.0161841324906104,179.983815867509,691153.9078,691022.53674242,690864.9822,4075439.3526,4074957.87078378,4074483.6756
703,703,"1","1",615.505978597,0.0072478684589452,0.0072478684589452,688112.2517,687909.834814519,687674.1008,4076052.1288,4076283.31865778,4076480.7546
704,704,"2","1",1862.43094685,-0.0297879761583018,179.970212023842,693100.1867,693342.411241936,693697.0879,4072013.5207,4071116.28790963,4070257.7422
705,705,"2","1",820.154387583,-0.0129345644172666,179.987065435583,693766.938,693906.697807144,694068.5636,4069940.2416,4069554.81013119,4069178.24
706,706,"0","1",895.324316511,-0.0148448988690629,179.985155101131,695883.0278,695785.166677049,695712.324,4083676.987,4083240.87741741,4082799.4628
707,707,"0","1",2834.97194646,-0.0429537278011275,179.957046272199,686175.3959,686798.91188293,687428.6521,4076898.2237,4075627.25861658,4074358.1569
708,708,"0","1",1461.13348317,0.0216224098510859,0.0216224098510859,687856.2274,687469.041497404,687172.2036,4074961.992,4075577.56244027,4076240.7082
709,709,"0","1",835.104929924,-0.00958543974003407,179.99041456026,664526.8038,664227.82985982,663924.6815,4078078.5562,4077793.90333791,4077507.5731
710,710,"0","1",916.105741946,-0.0118826013019797,179.988117398698,663583.2285,663301.947133203,663004.8333,4077181.3684,4076819.86742658,4076473.5673
711,711,"2","1",661.195462658,0.0110569412447941,0.0110569412447941,664364.9388,664358.565435318,664328.3495,4076287.422,4076617.95829178,4076945.982
712,712,"2","1",2250.06328267,0.0376097968107178,0.0376097968107178,664276.7916,664191.492410359,664111.4952,4077279.6153,4078399.41705297,4079521.4327
713,713,"2","1",1115.3837696,0.0185965750189717,0.0185965750189717,664081.2778,664025.75155135,663967.0398,4079987.8316,4080542.31339067,4081096.8974
714,714,"1","1",353.312442388,0.0042457070483904,0.0042457070483904,643310.2756,643436.533035396,643555.7492,4068183.7574,4068307.20010901,4068437.5647
715,715,"1","1",577.637176276,0.00394837366331468,0.00394837366331468,643315.5879,643579.587055154,643840.3142,4068183.8465,4068299.55164269,4068419.8777
716,716,"1","1",1648.77893175,-0.0277147980769968,179.972285201923,764859.0647,765073.888574498,765206.4526,4092245.1825,4091449.98208404,4090636.4557
717,717,"1","1",3371.26994386,0.0394958132743839,0.0394958132743839,765003.9478,766253.958954659,767443.2842,4093600.0757,4094710.14479439,4095896.1666
718,718,"0","0",234.555365265,-0.00332990875947711,179.996670091241,765075.4687,765145.704969196,765206.191,4092355.5664,4092262.60806928,4092162.2032
719,719,"0","1",2401.12051668,0.0200323812839396,0.0200323812839396,762775.078,761724.732647709,760683.8696,4093913.5379,4094488.1262762,4095078.6146
720,720,"1","1",1040.57292956,0.00666191772341992,0.00666191772341992,759967.4984,759479.117725474,759003.7298,4095351.5203,4095530.27938441,4095739.3785
721,721,"1","1",563.883915717,0.0013820446994582,0.0013820446994582,758543.1574,758266.605285627,757986.5722,4095887.761,4095940.75974312,4095968.2638
722,722,"1","1",1819.8807786,0.00463577549887165,0.00463577549887165,762252.6806,761358.980842762,760456.8055,4093482.481,4093652.59723994,4093752.0311
723,723,"1","1",1948.70196522,0.024000126573834,0.024000126573834,764058.9708,763461.504417195,762718.8328,4094075.8949,4094843.55647622,4095471.3611
724,724,"1","1",1338.63906405,0.0160744610702234,0.0160744610702234,762116.7687,761673.607371397,761167.8166,4095390.2347,4095889.92978965,4096325.6546
725,725,"1","1",2267.75252376,0.0360715258102208,0.0360715258102208,763857.1596,763448.641645038,763009.6867,4094339.5395,4095393.16093965,4096437.6221
726,726,"1","1",527.777165187,0.00900430348387231,0.00900430348387231,763817.114,763811.826976083,763853.8577,4094433.2678,4094696.70970667,4094956.7722
727,727,"0","1",1666.07812014,-0.0268162211416017,179.973183778858,770268.8506,769979.589261385,769670.839,4091464.6618,4090684.31513763,4089910.9651
728,728,"0","1",1066.57047765,0.0172826616750146,0.0172826616750146,771750.5412,771885.546312595,772100.6176,4089354.9018,4089867.96883771,4090355.9238
729,729,"0","1",521.469860989,-0.00388050960763416,179.996119490392,767204.7159,767444.085207014,767673.4225,4092047.4589,4091945.96281749,4091822.2903
730,730,"1","1",1368.55683328,-0.0233799818160816,179.976620018184,763877.9834,763807.464568732,763718.5115,4090952.6121,4090272.45447072,4089595.5275
731,731,"0","1",2157.05240357,-0.0367699114538975,179.963230088546,770779.4139,770575.007346151,770432.7715,4085017.2806,4083959.25000986,4082891.7123
732,732,"0","1",1056.88479934,0.0147763683580521,0.0147763683580521,770438.0779,770750.312212597,771056.2275,4082891.881,4083315.50169775,4083746.3709
733,733,"1","1",459.064093652,0.00537322104673488,0.00537322104673488,770586.6016,770749.444285452,770919.3853,4081394.4344,4081552.00352744,4081704.9524
734,734,"1","1",569.202875368,0.00237948389535393,0.00237948389535393,770615.2363,770886.767130643,771166.0374,4081298.0568,4081382.8861115,4081435.5546
735,735,"1","1",931.107712751,0.0122262945898494,0.0122262945898494,771419.3097,771723.645517496,772023.5578,4082270.7605,4082622.03323152,4082977.4109
736,736,"1","1",1520.44436466,0.0210417763071006,0.0210417763071006,772222.7558,772685.431567089,773131.8276,4083226.2321,4083828.68647087,4084442.6392
737,737,"1","1",1302.37364175,0.00713204412462001,0.00713204412462001,772156.3993,772773.525448631,773391.6374,4081646.9313,4081854.30351073,4082058.9402
738,738,"1","1",1492.80731599,-0.0159500939202159,179.98404990608,769215.0986,768622.580690118,768048.6809,4080607.6036,4080159.59548261,4079686.0292
739,739,"0","1",869.806797655,-0.00438916366948209,179.995610836331,769124.3673,768707.811324873,768292.9418,4080931.0272,4080806.08962408,4080677.3445
740,740,"0","1",1489.67752274,0.00451787613664502,0.00451787613664502,769305.7922,768573.412407372,767839.2439,4081082.5793,4081218.2425104,4081343.7395
741,741,"0","1",1680.38500907,0.00376561523929888,0.00376561523929888,767368.9069,766541.343815603,765704.6665,4081425.2404,4081566.63844725,4081643.0624
742,742,"0","1",1726.13481463,0.0192329825550653,0.0192329825550653,772368.7406,771695.438304543,771060.3286,4079254.3078,4079781.8620661,4080364.7322
743,743,"0","1",790.23901348,-0.00238353860584933,179.997616461394,773233.3626,773621.252358096,774008.2459,4080369.1864,4080298.44012667,4080231.6133
744,744,"0","1",2710.65676811,-0.0232177019270207,179.976782298073,772615.6026,773772.325781751,774962.5653,4079084.6475,4078386.86898674,4077745.3251
745,745,"1","1",1280.68318178,-0.0163223405484926,179.983677659452,774759.3961,775161.801127421,775621.2875,4082273.1029,4081776.94838291,4081331.1314
746,746,"2","1",4503.9826426,-0.0343802658518605,179.965619734148,774691.8836,776686.619268221,778722.5258,4082531.2494,4081500.56635095,4080547.5743
747,747,"0","1",2307.34922858,-0.017001391284149,179.982998608716,777098.2689,778120.358984386,779162.8981,4080521.934,4080016.97343469,4079541.999
748,816,"1","1",1924.04740884,0.0149963225293828,0.0149963225293828,676849.4086,675997.37653272,675145.3886,4062940.927,4063381.60508193,4063827.4184
749,817,"0","1",1093.00096191,-0.00220848502733316,179.997791514973,681214.5839,680677.572235012,680131.9069,4059447.468,4059346.77341636,4059317.2579
750,819,"1","1",2887.89940719,0.0213764214673261,0.0213764214673261,680483.7896,681797.373783637,683057.1113,4058582.4832,4059176.72962947,4059843.2849
751,820,"1","1",3396.53487372,-0.034882640552476,179.965117359448,682687.5777,681430.008834312,680014.4418,4059267.3703,4058145.71556707,4057212.9019
752,821,"1","1",2134.3051006,-0.0275938925067816,179.972406107493,682921.8169,682294.364818622,681548.7729,4058762.8849,4057900.37622757,4057137.8479
753,822,"1","1",2618.47747102,-0.0290733844253975,179.970926615575,682783.315,681871.654849754,680826.6878,4058894.7935,4057956.51891051,4057182.5345
754,824,"0","1",927.081944253,-0.01057836416318,179.989421635837,733352.3754,732996.141192713,732663.332,4055949.7542,4055659.08343811,4055336.4253
755,825,"0","1",1039.99674024,-0.00383361129449466,179.996166388706,733286.5985,732776.029677704,732275.3885,4055920.4834,4055826.96067366,4055698.1837
756,826,"0","1",1146.24523519,0.00287331206912745,0.00287331206912745,733344.3247,732778.361549174,732210.7539,4055952.0336,4056041.15955266,4056118.6666
757,827,"0","1",529.85230397,3.20630889236931e-005,3.20630889236931e-005,732222.8425,732487.766172044,732752.6908,4056163.965,4056164.92648554,4056165.8251
758,828,"0","1",1024.44999983,0.0111708468235466,0.0111708468235466,733062.8412,732667.326336116,732270.4501,4056511.53,4056836.97834336,4057159.6227
759,829,"0","1",754.874687336,0.00663016764542741,0.00663016764542741,733270.3267,732947.665036719,732620.8559,4056617.1047,4056812.8964815,4057001.7211
760,830,"0","1",1169.60637627,0.0118700141603284,0.0118700141603284,732101.7141,731628.094824156,731156.6209,4057294.9676,4057638.00625039,4057983.9934
